order_id,month,customer_familiarity,acquisition_channel,units
2262,2026-04,new,tiktok_creator,1
2263,2026-04,new,tiktok_creator,2
2264,2026-04,familiar,search,1
2265,2026-04,familiar,search,1
2266,2026-04,new,search,1
2267,2026-04,new,tiktok_creator,1
2268,2026-04,familiar,search,1
2269,2026-04,familiar,repeat_purchase,1
2270,2026-04,familiar,search,2
2271,2026-04,new,tiktok_creator,1
2272,2026-04,new,tiktok_creator,1
2273,2026-04,familiar,tiktok_creator,1
2274,2026-04,familiar,referral,2
2275,2026-04,new,tiktok_creator,1
2276,2026-04,new,tiktok_creator,2
2277,2026-04,new,search,1
2278,2026-04,new,tiktok_creator,3
2279,2026-04,new,tiktok_creator,1
2280,2026-04,familiar,repeat_purchase,2
2281,2026-04,familiar,repeat_purchase,1
2282,2026-04,new,tiktok_creator,1
2283,2026-04,new,tiktok_creator,1
2284,2026-04,familiar,repeat_purchase,1
2285,2026-04,familiar,search,1
2286,2026-04,new,tiktok_creator,1
2287,2026-04,new,tiktok_creator,1
2288,2026-04,familiar,tiktok_creator,1
2289,2026-04,new,tiktok_creator,1
2290,2026-04,new,tiktok_creator,1
2291,2026-04,familiar,search,1
2292,2026-04,new,tiktok_creator,1
2293,2026-04,new,tiktok_creator,1
2294,2026-04,new,tiktok_creator,1
2295,2026-04,new,search,2
2296,2026-04,familiar,search,1
2297,2026-04,new,tiktok_creator,1
2298,2026-04,new,tiktok_creator,1
2299,2026-04,new,tiktok_creator,2
2300,2026-04,new,tiktok_creator,2
2301,2026-04,new,tiktok_creator,1
2302,2026-04,new,tiktok_creator,2
2303,2026-04,familiar,repeat_purchase,3
2304,2026-04,new,search,1
2305,2026-04,familiar,repeat_purchase,1
2306,2026-04,familiar,search,1
2307,2026-04,new,tiktok_creator,2
2308,2026-04,familiar,search,1
2309,2026-04,new,tiktok_creator,1
2310,2026-04,familiar,search,3
2311,2026-04,new,tiktok_creator,1
2312,2026-04,familiar,referral,1
2313,2026-04,familiar,search,1
2314,2026-04,new,tiktok_creator,1
2315,2026-04,new,tiktok_creator,1
2316,2026-04,familiar,repeat_purchase,1
2317,2026-04,familiar,repeat_purchase,1
2318,2026-04,familiar,tiktok_creator,1
2319,2026-04,familiar,search,1
2320,2026-04,new,tiktok_creator,2
2321,2026-04,new,tiktok_creator,1
2322,2026-04,new,tiktok_creator,1
2323,2026-04,new,tiktok_creator,1
2324,2026-04,new,search,1
2325,2026-04,new,repeat_purchase,1
2326,2026-04,new,search,1
2327,2026-04,familiar,repeat_purchase,3
2328,2026-04,familiar,search,2
2329,2026-04,new,tiktok_creator,1
2330,2026-04,new,tiktok_creator,1
